resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Win or Lost
10253,437,182,1,8,8,1,1,1,9.0,75,1:29:23.430,5363.43,0,\N,0,0,1,1:29:23.430
10254,437,117,1,7,5,2,2,2,6.0,75,1:05.950,5429.38,0,\N,0,0,1,+1:05.950
10255,437,118,4,16,9,3,3,3,4.0,74,0,0.0,0,\N,0,0,11,0
10256,437,119,51,22,18,4,4,4,3.0,73,0,0.0,0,\N,0,0,12,0
10257,437,110,27,26,14,5,5,5,2.0,73,0,0.0,0,\N,0,0,12,0
10258,437,102,53,19,13,6,6,6,1.0,72,0,0.0,0,\N,0,0,13,0
10259,437,173,32,11,7,7,7,7,0.0,71,0,0.0,0,\N,0,0,14,0
10260,437,184,52,21,20,8,8,8,0.0,71,0,0.0,0,\N,0,0,14,0
10261,437,176,21,17,23,9,9,9,0.0,71,0,0.0,0,\N,0,0,14,0
10262,437,183,27,25,17,10,10,10,0.0,71,0,0.0,0,\N,0,0,14,0
10263,437,105,6,27,10,11,11,11,0.0,70,0,0.0,0,\N,0,0,80,0
10264,437,123,21,18,26,12,12,12,0.0,70,0,0.0,0,\N,0,0,15,0
10265,437,84,25,3,25,\N,D,13,0.0,71,0,0.0,0,\N,0,0,2,0
10266,437,175,4,15,4,\N,R,14,0.0,66,0,0.0,0,\N,0,0,60,0
10267,437,185,25,4,24,\N,D,15,0.0,60,0,0.0,0,\N,0,0,2,0
10268,437,172,3,5,11,\N,R,16,0.0,60,0,0.0,0,\N,0,0,7,0
10269,437,181,54,14,12,\N,R,17,0.0,53,0,0.0,0,\N,0,0,5,0
10270,437,177,3,6,2,\N,R,18,0.0,51,0,0.0,0,\N,0,0,36,0
10271,437,95,32,12,3,\N,R,19,0.0,51,0,0.0,0,\N,0,0,101,0
10272,437,163,6,28,15,\N,R,20,0.0,40,0,0.0,0,\N,0,0,98,0
10273,437,137,34,1,1,\N,R,21,0.0,29,0,0.0,0,\N,0,0,101,0
10274,437,188,53,20,19,\N,R,22,0.0,26,0,0.0,0,\N,0,0,27,0
10275,437,112,50,9,22,\N,R,23,0.0,24,0,0.0,0,\N,0,0,5,0
10276,437,156,50,10,21,\N,R,24,0.0,22,0,0.0,0,\N,0,0,6,0
10277,437,170,34,2,6,\N,R,25,0.0,18,0,0.0,0,\N,0,0,101,0
10278,437,158,51,23,16,\N,R,26,0.0,4,0,0.0,0,\N,0,0,21,0
10279,437,160,45,24,0,\N,W,27,0.0,0,0,0.0,0,\N,0,0,54,0
10280,438,105,6,27,1,1,1,1,9.0,70,1:36:32.048,5792.048,0,\N,0,0,1,1:36:32.048
10281,438,118,4,16,4,2,2,2,6.0,70,42.386,5834.434,0,\N,0,0,1,+42.386
10282,438,163,6,28,2,3,3,3,4.0,70,1:09.803,5861.851,0,\N,0,0,1,+1:09.803
10283,438,177,3,6,3,4,4,4,3.0,69,0,0.0,0,\N,0,0,60,0
10284,438,173,32,11,5,5,5,5,2.0,69,0,0.0,0,\N,0,0,11,0
10285,438,102,53,19,19,6,6,6,1.0,68,0,0.0,0,\N,0,0,12,0
10286,438,175,4,15,12,7,7,7,0.0,68,0,0.0,0,\N,0,0,12,0
10287,438,176,21,17,24,8,8,8,0.0,68,0,0.0,0,\N,0,0,12,0
10288,438,137,34,1,9,9,9,9,0.0,66,0,0.0,0,\N,0,0,5,0
10289,438,156,50,10,26,10,10,10,0.0,64,0,0.0,0,\N,0,0,12,0
10290,438,185,25,4,21,\N,D,11,0.0,69,0,0.0,0,\N,0,0,2,0
10291,438,184,52,21,25,\N,R,12,0.0,53,0,0.0,0,\N,0,0,22,0
10292,438,84,25,3,22,\N,D,13,0.0,51,0,0.0,0,\N,0,0,2,0
10293,438,110,27,26,13,\N,R,14,0.0,42,0,0.0,0,\N,0,0,3,0
10294,438,170,34,2,18,\N,R,15,0.0,42,0,0.0,0,\N,0,0,20,0
10295,438,181,54,14,6,\N,R,16,0.0,39,0,0.0,0,\N,0,0,43,0
10296,438,182,1,8,14,\N,R,17,0.0,35,0,0.0,0,\N,0,0,103,0
10297,438,158,51,23,11,\N,R,18,0.0,28,0,0.0,0,\N,0,0,5,0
10298,438,172,3,5,15,\N,R,19,0.0,15,0,0.0,0,\N,0,0,10,0
10299,438,183,27,25,23,\N,R,20,0.0,15,0,0.0,0,\N,0,0,21,0
10300,438,123,21,18,17,\N,R,21,0.0,15,0,0.0,0,\N,0,0,5,0
10301,438,160,45,24,20,\N,R,22,0.0,14,0,0.0,0,\N,0,0,7,0
10302,438,95,32,12,10,\N,R,23,0.0,14,0,0.0,0,\N,0,0,8,0
10303,438,117,1,7,8,\N,R,24,0.0,5,0,0.0,0,\N,0,0,99,0
10304,438,119,51,22,7,\N,R,25,0.0,2,0,0.0,0,\N,0,0,80,0
10305,438,188,53,20,16,\N,R,26,0.0,1,0,0.0,0,\N,0,0,8,0
10306,438,112,50,9,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
10307,439,117,1,7,2,1,1,1,9.0,60,1:36:53.679,5813.679,0,\N,0,0,1,1:36:53.679
10308,439,163,6,28,6,2,2,2,6.0,60,13.416,5827.095,0,\N,0,0,1,+13.416
10309,439,173,32,11,11,3,3,3,4.0,59,0,0.0,0,\N,0,0,60,0
10310,439,118,4,16,4,4,4,4,3.0,59,0,0.0,0,\N,0,0,11,0
10311,439,123,21,18,20,5,5,5,2.0,59,0,0.0,0,\N,0,0,11,0
10312,439,110,27,26,12,6,6,6,1.0,58,0,0.0,0,\N,0,0,60,0
10313,439,158,51,23,8,7,7,7,0.0,58,0,0.0,0,\N,0,0,60,0
10314,439,184,52,21,24,8,8,8,0.0,58,0,0.0,0,\N,0,0,12,0
10315,439,156,50,10,25,9,9,9,0.0,57,0,0.0,0,\N,0,0,13,0
10316,439,185,25,4,21,\N,D,10,0.0,59,0,0.0,0,\N,0,0,2,0
10317,439,84,25,3,22,\N,D,11,0.0,55,0,0.0,0,\N,0,0,2,0
10318,439,112,50,9,23,\N,R,12,0.0,53,0,0.0,0,\N,0,0,101,0
10319,439,188,53,20,19,\N,N,13,0.0,52,0,0.0,0,\N,0,0,62,0
10320,439,137,34,1,1,\N,R,14,0.0,48,0,0.0,0,\N,0,0,101,0
10321,439,170,34,2,9,\N,R,15,0.0,48,0,0.0,0,\N,0,0,101,0
10322,439,189,45,30,26,\N,R,16,0.0,46,0,0.0,0,\N,0,0,5,0
10323,439,176,21,17,16,\N,R,17,0.0,40,0,0.0,0,\N,0,0,101,0
10324,439,181,54,14,7,\N,R,18,0.0,31,0,0.0,0,\N,0,0,101,0
10325,439,105,6,27,13,\N,R,19,0.0,23,0,0.0,0,\N,0,0,43,0
10326,439,182,1,8,5,\N,R,20,0.0,15,0,0.0,0,\N,0,0,5,0
10327,439,172,3,5,15,\N,R,21,0.0,11,0,0.0,0,\N,0,0,5,0
10328,439,119,51,22,10,\N,R,22,0.0,6,0,0.0,0,\N,0,0,10,0
10329,439,95,32,12,18,\N,R,23,0.0,2,0,0.0,0,\N,0,0,20,0
10330,439,177,3,6,3,\N,R,24,0.0,2,0,0.0,0,\N,0,0,10,0
10331,439,175,4,15,14,\N,R,25,0.0,0,0,0.0,0,\N,0,0,4,0
10332,439,183,27,25,17,\N,R,26,0.0,0,0,0.0,0,\N,0,0,4,0
10333,439,160,45,24,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
10334,439,102,53,19,0,\N,F,28,0.0,0,0,0.0,0,\N,0,0,81,0
10335,440,182,1,8,9,1,1,1,9.0,79,1:31:11.951,5471.951,0,\N,0,0,1,1:31:11.951
10336,440,175,4,15,1,2,2,2,6.0,79,7.154,5479.105,0,\N,0,0,1,+7.154
10337,440,95,32,12,6,3,3,3,4.0,79,23.969,5495.92,0,\N,0,0,1,+23.969
10338,440,163,6,28,11,4,4,4,3.0,79,43.706,5515.657,0,\N,0,0,1,+43.706
10339,440,173,32,11,2,5,5,5,2.0,79,1:06.125,5538.076,0,\N,0,0,1,+1:06.125
10340,440,177,3,6,4,6,6,6,1.0,78,0,0.0,0,\N,0,0,11,0
10341,440,117,1,7,5,7,7,7,0.0,78,0,0.0,0,\N,0,0,11,0
10342,440,172,3,5,12,8,8,8,0.0,78,0,0.0,0,\N,0,0,11,0
10343,440,170,34,2,17,9,9,9,0.0,78,0,0.0,0,\N,0,0,11,0
10344,440,110,27,26,26,10,10,10,0.0,77,0,0.0,0,\N,0,0,12,0
10345,440,123,21,18,14,11,11,11,0.0,77,0,0.0,0,\N,0,0,12,0
10346,440,160,45,24,25,12,12,12,0.0,74,0,0.0,0,\N,0,0,15,0
10347,440,156,50,10,21,13,13,13,0.0,72,0,0.0,0,\N,0,0,17,0
10348,440,84,25,3,23,\N,D,14,0.0,76,0,0.0,0,\N,0,0,2,0
10349,440,184,52,21,24,\N,R,15,0.0,61,0,0.0,0,\N,0,0,5,0
10350,440,118,4,16,7,\N,R,16,0.0,53,0,0.0,0,\N,0,0,3,0
10351,440,176,21,17,19,\N,R,17,0.0,51,0,0.0,0,\N,0,0,3,0
10352,440,158,51,23,16,\N,R,18,0.0,51,0,0.0,0,\N,0,0,5,0
10353,440,102,53,19,13,\N,R,19,0.0,35,0,0.0,0,\N,0,0,101,0
10354,440,105,6,27,10,\N,R,20,0.0,33,0,0.0,0,\N,0,0,5,0
10355,440,188,53,20,18,\N,R,21,0.0,22,0,0.0,0,\N,0,0,101,0
10356,440,119,51,22,15,\N,R,22,0.0,15,0,0.0,0,\N,0,0,5,0
10357,440,137,34,1,3,\N,R,23,0.0,11,0,0.0,0,\N,0,0,101,0
10358,440,185,25,4,20,\N,D,24,0.0,11,0,0.0,0,\N,0,0,2,0
10359,440,181,54,14,8,\N,R,25,0.0,5,0,0.0,0,\N,0,0,8,0
10360,440,112,50,9,22,\N,R,26,0.0,4,0,0.0,0,\N,0,0,10,0
10361,441,117,1,7,1,1,1,1,4.5,31,1:01:07.740,3667.74,0,\N,0,0,1,1:01:07.740
10362,441,102,53,19,13,2,2,2,3.0,31,7.446,3675.186,0,\N,0,0,1,+7.446
10363,441,163,6,28,3,3,3,3,2.0,31,29.077,3696.817,0,\N,0,0,1,+29.077
10364,441,177,3,6,10,4,4,4,1.5,31,35.246,3702.986,0,\N,0,0,1,+35.246
10365,441,173,32,11,11,5,5,5,1.0,31,44.439,3712.179,0,\N,0,0,1,+44.439
10366,441,105,6,27,4,6,6,6,0.5,30,0,0.0,0,\N,0,0,11,0
10367,441,160,45,24,19,7,7,7,0.0,30,0,0.0,0,\N,0,0,11,0
10368,441,172,3,5,16,8,8,8,0.0,30,0,0.0,0,\N,0,0,11,0
10369,441,185,25,4,20,\N,D,9,0.0,31,0,0.0,0,\N,0,0,2,0
10370,441,119,51,22,14,\N,R,10,0.0,24,0,0.0,0,\N,0,0,38,0
10371,441,182,1,8,8,\N,R,11,0.0,23,0,0.0,0,\N,0,0,20,0
10372,441,181,54,14,12,\N,R,12,0.0,22,0,0.0,0,\N,0,0,20,0
10373,441,95,32,12,2,\N,R,13,0.0,15,0,0.0,0,\N,0,0,20,0
10374,441,137,34,1,9,\N,R,14,0.0,14,0,0.0,0,\N,0,0,10,0
10375,441,183,27,25,17,\N,R,15,0.0,12,0,0.0,0,\N,0,0,10,0
10376,441,190,34,2,15,\N,R,16,0.0,9,0,0.0,0,\N,0,0,10,0
10377,441,188,53,20,18,\N,R,17,0.0,1,0,0.0,0,\N,0,0,20,0
10378,441,118,4,16,5,\N,R,18,0.0,0,0,0.0,0,\N,0,0,4,0
10379,441,175,4,15,6,\N,R,19,0.0,0,0,0.0,0,\N,0,0,4,0
10380,441,110,27,26,7,\N,R,20,0.0,0,0,0.0,0,\N,0,0,3,0
10381,441,176,21,17,0,\N,F,21,0.0,0,0,0.0,0,\N,0,0,81,0
10382,441,84,25,3,0,\N,F,22,0.0,0,0,0.0,0,\N,0,0,81,0
10383,441,158,51,23,0,\N,F,23,0.0,0,0,0.0,0,\N,0,0,81,0
10384,441,123,21,18,0,\N,F,24,0.0,0,0,0.0,0,\N,0,0,81,0
10385,441,156,50,10,0,\N,F,25,0.0,0,0,0.0,0,\N,0,0,81,0
10386,441,184,52,21,0,\N,F,26,0.0,0,0,0.0,0,\N,0,0,81,0
10387,441,112,50,9,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
10388,442,137,34,1,1,1,1,1,9.0,70,1:46:23.748,6383.748,0,\N,0,0,1,1:46:23.748
10389,442,182,1,8,8,2,2,2,6.0,70,2.612,6386.36,0,\N,0,0,1,+2.612
10390,442,117,1,7,2,3,3,3,4.0,70,1:28.032,6471.78,0,\N,0,0,1,+1:28.032
10391,442,173,32,11,3,4,4,4,3.0,69,0,0.0,0,\N,0,0,11,0
10392,442,163,6,28,5,5,5,5,2.0,68,0,0.0,0,\N,0,0,12,0
10393,442,95,32,12,7,6,6,6,1.0,68,0,0.0,0,\N,0,0,12,0
10394,442,102,53,19,9,7,7,7,0.0,68,0,0.0,0,\N,0,0,12,0
10395,442,181,54,14,12,8,8,8,0.0,68,0,0.0,0,\N,0,0,12,0
10396,442,188,53,20,20,9,9,9,0.0,68,0,0.0,0,\N,0,0,12,0
10397,442,112,50,9,26,10,10,10,0.0,65,0,0.0,0,\N,0,0,15,0
10398,442,158,51,23,11,11,11,11,0.0,63,0,0.0,0,\N,0,0,60,0
10399,442,84,25,3,21,\N,D,12,0.0,68,0,0.0,0,\N,0,0,2,0
10400,442,176,21,17,23,\N,R,13,0.0,59,0,0.0,0,\N,0,0,5,0
10401,442,118,4,16,4,\N,R,14,0.0,57,0,0.0,0,\N,0,0,83,0
10402,442,179,52,21,24,\N,N,15,0.0,56,0,0.0,0,\N,0,0,62,0
10403,442,185,25,4,22,\N,D,16,0.0,52,0,0.0,0,\N,0,0,2,0
10404,442,110,27,26,10,\N,R,17,0.0,40,0,0.0,0,\N,0,0,23,0
10405,442,190,34,2,16,\N,R,18,0.0,39,0,0.0,0,\N,0,0,101,0
10406,442,123,21,18,18,\N,R,19,0.0,38,0,0.0,0,\N,0,0,5,0
10407,442,119,51,22,14,\N,R,20,0.0,37,0,0.0,0,\N,0,0,3,0
10408,442,177,3,6,15,\N,R,21,0.0,32,0,0.0,0,\N,0,0,69,0
10409,442,172,3,5,17,\N,R,22,0.0,31,0,0.0,0,\N,0,0,101,0
10410,442,191,50,10,25,\N,R,23,0.0,29,0,0.0,0,\N,0,0,101,0
10411,442,160,45,24,19,\N,R,24,0.0,11,0,0.0,0,\N,0,0,6,0
10412,442,105,6,27,6,\N,R,25,0.0,10,0,0.0,0,\N,0,0,5,0
10413,442,183,27,25,13,\N,R,26,0.0,7,0,0.0,0,\N,0,0,101,0
10414,443,137,34,1,1,1,1,1,9.0,63,1:55:41.842,6941.842,0,\N,0,0,1,1:55:41.842
10415,443,173,32,11,5,2,2,2,6.0,63,32.638,6974.48,0,\N,0,0,1,+32.638
10416,443,170,34,2,23,3,3,3,4.0,63,1:26.528,7028.37,0,\N,0,0,1,+1:26.528
10417,443,117,1,7,2,4,4,4,3.0,63,1:55.258,7057.1,0,\N,0,0,1,+1:55.258
10418,443,172,3,5,19,5,5,5,2.0,62,0,0.0,0,\N,0,0,11,0
10419,443,84,25,3,11,\N,D,6,0.0,63,0,0.0,0,\N,0,0,2,0
10420,443,105,6,27,4,\N,R,7,0.0,49,0,0.0,0,\N,0,0,5,0
10421,443,177,3,6,21,\N,R,8,0.0,47,0,0.0,0,\N,0,0,101,0
10422,443,118,4,16,6,\N,R,9,0.0,40,0,0.0,0,\N,0,0,6,0
10423,443,185,25,4,16,\N,D,10,0.0,33,0,0.0,0,\N,0,0,3,0
10424,443,175,4,15,9,\N,R,11,0.0,33,0,0.0,0,\N,0,0,7,0
10425,443,112,50,9,20,\N,R,12,0.0,33,0,0.0,0,\N,0,0,23,0
10426,443,182,1,8,10,\N,R,13,0.0,33,0,0.0,0,\N,0,0,10,0
10427,443,95,32,12,3,\N,R,14,0.0,27,0,0.0,0,\N,0,0,6,0
10428,443,123,21,18,13,\N,R,15,0.0,27,0,0.0,0,\N,0,0,5,0
10429,443,110,27,26,12,\N,R,16,0.0,24,0,0.0,0,\N,0,0,25,0
10430,443,188,53,20,17,\N,R,17,0.0,23,0,0.0,0,\N,0,0,8,0
10431,443,158,51,23,8,\N,R,18,0.0,21,0,0.0,0,\N,0,0,5,0
10432,443,102,53,19,7,\N,R,19,0.0,21,0,0.0,0,\N,0,0,3,0
10433,443,119,51,22,25,\N,R,20,0.0,20,0,0.0,0,\N,0,0,20,0
10434,443,183,27,25,18,\N,R,21,0.0,3,0,0.0,0,\N,0,0,3,0
10435,443,160,45,24,26,\N,R,22,0.0,3,0,0.0,0,\N,0,0,3,0
10436,443,163,6,28,15,\N,R,23,0.0,2,0,0.0,0,\N,0,0,3,0
10437,443,156,50,10,24,\N,R,24,0.0,2,0,0.0,0,\N,0,0,27,0
10438,443,181,54,14,14,\N,R,25,0.0,0,0,0.0,0,\N,0,0,5,0
10439,443,176,21,17,22,\N,R,26,0.0,0,0,0.0,0,\N,0,0,3,0
10440,443,179,52,21,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
10441,444,177,3,6,8,1,1,1,9.0,67,2:01:22.617,7282.617,0,\N,0,0,1,2:01:22.617
10442,444,163,6,28,4,2,2,2,6.0,67,22.464,7305.081,0,\N,0,0,1,+22.464
10443,444,173,32,11,2,3,3,3,4.0,66,0,0.0,0,\N,0,0,11,0
10444,444,172,3,5,24,4,4,4,3.0,65,0,0.0,0,\N,0,0,12,0
10445,444,160,45,24,18,5,5,5,2.0,65,0,0.0,0,\N,0,0,12,0
10446,444,95,32,12,1,6,6,6,1.0,64,0,0.0,0,\N,0,0,6,0
10447,444,190,34,2,11,7,7,7,0.0,64,0,0.0,0,\N,0,0,13,0
10448,444,181,54,14,13,8,8,8,0.0,64,0,0.0,0,\N,0,0,13,0
10449,444,182,1,8,5,\N,R,9,0.0,60,0,0.0,0,\N,0,0,20,0
10450,444,117,1,7,7,\N,R,10,0.0,56,0,0.0,0,\N,0,0,20,0
10451,444,123,21,18,20,\N,R,11,0.0,55,0,0.0,0,\N,0,0,20,0
10452,444,105,6,27,9,\N,R,12,0.0,54,0,0.0,0,\N,0,0,20,0
10453,444,176,21,17,22,\N,R,13,0.0,54,0,0.0,0,\N,0,0,20,0
10454,444,102,53,19,6,\N,R,14,0.0,47,0,0.0,0,\N,0,0,8,0
10455,444,156,50,10,25,\N,R,15,0.0,46,0,0.0,0,\N,0,0,10,0
10456,444,137,34,1,12,\N,R,16,0.0,45,0,0.0,0,\N,0,0,20,0
10457,444,175,4,15,10,\N,R,17,0.0,25,0,0.0,0,\N,0,0,20,0
10458,444,188,53,20,15,\N,R,18,0.0,25,0,0.0,0,\N,0,0,20,0
10459,444,110,27,26,16,\N,R,19,0.0,15,0,0.0,0,\N,0,0,20,0
10460,444,179,52,21,23,\N,R,20,0.0,15,0,0.0,0,\N,0,0,95,0
10461,444,119,51,22,21,\N,R,21,0.0,12,0,0.0,0,\N,0,0,20,0
10462,444,118,4,16,3,\N,R,22,0.0,10,0,0.0,0,\N,0,0,20,0
10463,444,185,25,4,17,\N,D,23,0.0,9,0,0.0,0,\N,0,0,2,0
10464,444,158,51,23,14,\N,R,24,0.0,8,0,0.0,0,\N,0,0,20,0
10465,444,183,27,25,19,\N,R,25,0.0,0,0,0.0,0,\N,0,0,3,0
10466,444,84,25,3,0,\N,F,26,0.0,0,0,0.0,0,\N,0,0,81,0
10467,445,182,1,8,3,1,1,1,9.0,71,1:29:28.532,5368.532,0,\N,0,0,1,1:29:28.532
10468,445,118,4,16,6,2,2,2,6.0,71,42.123,5410.655,0,\N,0,0,1,+42.123
10469,445,102,53,19,7,3,3,3,4.0,71,1:03.328,5431.86,0,\N,0,0,1,+1:03.328
10470,445,173,32,11,4,4,4,4,3.0,70,0,0.0,0,\N,0,0,11,0
10471,445,105,6,27,9,5,5,5,2.0,70,0,0.0,0,\N,0,0,11,0
10472,445,163,6,28,13,6,6,6,1.0,70,0,0.0,0,\N,0,0,11,0
10473,445,137,34,1,1,7,7,7,0.0,70,0,0.0,0,\N,0,0,11,0
10474,445,175,4,15,10,8,8,8,0.0,69,0,0.0,0,\N,0,0,101,0
10475,445,160,45,24,21,9,9,9,0.0,68,0,0.0,0,\N,0,0,13,0
10476,445,110,27,26,19,10,10,10,0.0,68,0,0.0,0,\N,0,0,13,0
10477,445,176,21,17,15,11,11,11,0.0,67,0,0.0,0,\N,0,0,14,0
10478,445,119,51,22,17,12,12,12,0.0,66,0,0.0,0,\N,0,0,15,0
10479,445,185,25,4,26,\N,D,13,0.0,68,0,0.0,0,\N,0,0,2,0
10480,445,179,52,21,22,\N,N,14,0.0,62,0,0.0,0,\N,0,0,62,0
10481,445,183,27,25,20,\N,R,15,0.0,43,0,0.0,0,\N,0,0,10,0
10482,445,117,1,7,2,\N,R,16,0.0,37,0,0.0,0,\N,0,0,6,0
10483,445,95,32,12,8,\N,R,17,0.0,24,0,0.0,0,\N,0,0,6,0
10484,445,123,21,18,12,\N,R,18,0.0,24,0,0.0,0,\N,0,0,10,0
10485,445,172,3,5,16,\N,R,19,0.0,14,0,0.0,0,\N,0,0,103,0
10486,445,156,50,10,23,\N,R,20,0.0,10,0,0.0,0,\N,0,0,3,0
10487,445,170,34,2,14,\N,R,21,0.0,9,0,0.0,0,\N,0,0,10,0
10488,445,181,54,14,11,\N,R,22,0.0,8,0,0.0,0,\N,0,0,20,0
10489,445,177,3,6,5,\N,R,23,0.0,5,0,0.0,0,\N,0,0,5,0
10490,445,140,25,3,25,\N,D,24,0.0,1,0,0.0,0,\N,0,0,2,0
10491,445,158,51,23,18,\N,R,25,0.0,0,0,0.0,0,\N,0,0,3,0
10492,445,112,50,9,24,\N,R,26,0.0,0,0,0.0,0,\N,0,0,3,0
10493,445,189,45,30,27,\N,R,27,0.0,0,0,0.0,0,\N,0,0,3,0
10494,445,188,53,20,0,\N,F,28,0.0,0,0,0.0,0,\N,0,0,81,0
10495,446,117,1,7,1,1,1,1,9.0,44,1:24:43.210,5083.21,0,\N,0,0,1,1:24:43.210
10496,446,182,1,8,7,2,2,2,6.0,44,3.149,5086.359,0,\N,0,0,1,+3.149
10497,446,118,4,16,3,3,3,3,4.0,44,36.423,5119.633,0,\N,0,0,1,+36.423
10498,446,95,32,12,16,4,4,4,3.0,44,51.663,5134.873,0,\N,0,0,1,+51.663
10499,446,175,4,15,4,5,5,5,2.0,44,1:11.949,5155.159,0,\N,0,0,1,+1:11.949
10500,446,163,6,28,10,6,6,6,1.0,43,0,0.0,0,\N,0,0,11,0
10501,446,110,27,26,11,7,7,7,0.0,43,0,0.0,0,\N,0,0,11,0
10502,446,183,27,25,17,8,8,8,0.0,43,0,0.0,0,\N,0,0,11,0
10503,446,179,52,21,24,9,9,9,0.0,40,0,0.0,0,\N,0,0,14,0
10504,446,140,25,3,26,\N,D,10,0.0,42,0,0.0,0,\N,0,0,2,0
10505,446,181,54,14,13,\N,R,11,0.0,31,0,0.0,0,\N,0,0,6,0
10506,446,158,51,23,18,\N,R,12,0.0,29,0,0.0,0,\N,0,0,5,0
10507,446,170,34,2,8,\N,R,13,0.0,28,0,0.0,0,\N,0,0,101,0
10508,446,137,34,1,5,\N,R,14,0.0,23,0,0.0,0,\N,0,0,6,0
10509,446,119,51,22,20,\N,R,15,0.0,16,0,0.0,0,\N,0,0,69,0
10510,446,160,45,24,21,\N,R,16,0.0,14,0,0.0,0,\N,0,0,10,0
10511,446,189,45,30,23,\N,R,17,0.0,13,0,0.0,0,\N,0,0,101,0
10512,446,105,6,27,6,\N,R,18,0.0,13,0,0.0,0,\N,0,0,5,0
10513,446,156,50,10,25,\N,R,19,0.0,11,0,0.0,0,\N,0,0,101,0
10514,446,177,3,6,19,\N,R,20,0.0,10,0,0.0,0,\N,0,0,10,0
10515,446,172,3,5,12,\N,R,21,0.0,10,0,0.0,0,\N,0,0,5,0
10516,446,123,21,18,15,\N,R,22,0.0,8,0,0.0,0,\N,0,0,5,0
10517,446,173,32,11,2,\N,R,23,0.0,8,0,0.0,0,\N,0,0,101,0
10518,446,112,50,9,22,\N,R,24,0.0,7,0,0.0,0,\N,0,0,25,0
10519,446,102,53,19,9,\N,R,25,0.0,4,0,0.0,0,\N,0,0,3,0
10520,446,176,21,17,14,\N,R,26,0.0,1,0,0.0,0,\N,0,0,101,0
10521,446,191,25,4,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
10522,447,182,1,8,4,1,1,1,9.0,51,1:21:12.851,4872.851,0,\N,0,0,1,1:21:12.851
10523,447,137,34,1,1,2,2,2,6.0,51,23.525,4896.376,0,\N,0,0,1,+23.525
10524,447,105,6,27,12,3,3,3,4.0,51,48.998,4921.849,0,\N,0,0,1,+48.998
10525,447,170,34,2,7,4,4,4,3.0,51,56.312,4929.163,0,\N,0,0,1,+56.312
10526,447,123,21,18,17,5,5,5,2.0,50,0,0.0,0,\N,0,0,11,0
10527,447,176,21,17,19,6,6,6,1.0,50,0,0.0,0,\N,0,0,11,0
10528,447,163,6,28,15,7,7,7,0.0,50,0,0.0,0,\N,0,0,11,0
10529,447,183,27,25,21,8,8,8,0.0,49,0,0.0,0,\N,0,0,12,0
10530,447,156,50,10,24,9,9,9,0.0,49,0,0.0,0,\N,0,0,12,0
10531,447,119,51,22,13,10,10,10,0.0,48,0,0.0,0,\N,0,0,60,0
10532,447,112,50,9,25,11,11,11,0.0,48,0,0.0,0,\N,0,0,13,0
10533,447,77,54,31,20,12,12,12,0.0,48,0,0.0,0,\N,0,0,6,0
10534,447,175,4,15,5,\N,R,13,0.0,42,0,0.0,0,\N,0,0,5,0
10535,447,102,53,19,10,\N,R,14,0.0,35,0,0.0,0,\N,0,0,51,0
10536,447,95,32,12,8,\N,R,15,0.0,32,0,0.0,0,\N,0,0,5,0
10537,447,117,1,7,2,\N,R,16,0.0,28,0,0.0,0,\N,0,0,20,0
10538,447,173,32,11,3,\N,R,17,0.0,28,0,0.0,0,\N,0,0,5,0
10539,447,179,52,21,26,\N,N,18,0.0,23,0,0.0,0,\N,0,0,62,0
10540,447,158,51,23,16,\N,R,19,0.0,18,0,0.0,0,\N,0,0,5,0
10541,447,118,4,16,6,\N,R,20,0.0,17,0,0.0,0,\N,0,0,5,0
10542,447,110,27,26,18,\N,R,21,0.0,15,0,0.0,0,\N,0,0,98,0
10543,447,177,3,6,9,\N,R,22,0.0,15,0,0.0,0,\N,0,0,64,0
10544,447,172,3,5,11,\N,R,23,0.0,12,0,0.0,0,\N,0,0,5,0
10545,447,189,45,30,22,\N,R,24,0.0,6,0,0.0,0,\N,0,0,5,0
10546,447,160,45,24,23,\N,R,25,0.0,4,0,0.0,0,\N,0,0,6,0
10547,447,185,25,4,0,\N,D,26,0.0,0,0,0.0,0,\N,0,0,2,0
10548,447,140,25,3,0,\N,F,27,0.0,0,0,0.0,0,\N,0,0,81,0
10549,448,117,1,7,1,1,1,1,9.0,71,1:37:21.468,5841.468,0,\N,0,0,1,1:37:21.468
10550,448,182,1,8,6,2,2,2,6.0,71,10.283,5851.751,0,\N,0,0,1,+10.283
10551,448,95,32,12,12,3,3,3,4.0,71,1:19.544,5921.012,0,\N,0,0,1,+1:19.544
10552,448,173,32,11,3,4,4,4,3.0,70,0,0.0,0,\N,0,0,11,0
10553,448,170,34,2,10,5,5,5,2.0,70,0,0.0,0,\N,0,0,11,0
10554,448,175,4,15,5,6,6,6,1.0,70,0,0.0,0,\N,0,0,11,0
10555,448,183,27,25,20,7,7,7,0.0,69,0,0.0,0,\N,0,0,12,0
