qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
550,44,23,7,11,6,80.513,79.86,80.51599999999999
551,44,5,4,4,7,80.57,80.077,80.721
552,44,21,4,3,8,80.842,80.042,80.775
553,44,2,2,9,9,80.53399999999999,80.178,80.894
554,44,15,7,12,10,81.15,80.133,81.24
555,44,17,9,15,11,80.583,80.235,0.0
556,44,14,9,14,12,81.154,80.32900000000001,0.0
557,44,25,3,17,13,80.83,80.35,0.0
558,44,22,11,8,14,81.169,80.364,0.0
559,44,26,5,19,15,80.834,80.515,0.0
560,44,24,5,18,16,81.16,80.82300000000001,0.0
561,44,3,3,16,17,81.219,0.0,0.0
562,44,18,11,7,18,81.33500000000001,0.0,0.0
563,44,19,8,23,19,81.44800000000001,0.0,0.0
564,44,16,12,20,20,82.019,0.0,0.0
565,44,11,8,22,21,82.045,0.0,0.0
566,44,27,12,21,22,82.586,0.0,0.0
567,45,8,6,6,1,91.52199999999999,91.237,91.45
568,45,4,1,1,2,91.074,90.983,91.741
569,45,13,6,5,3,91.447,90.912,91.77799999999999
570,45,2,2,9,4,91.889,91.652,91.84
571,45,9,2,10,5,91.961,91.444,92.12299999999999
572,45,17,9,15,6,92.62899999999999,91.661,92.476
573,45,5,4,4,7,92.594,91.783,92.47800000000001
574,45,15,7,12,8,92.381,91.85900000000001,92.501
575,45,23,7,11,9,92.446,91.843,92.57
576,45,1,1,2,10,91.587,91.185,93.833
577,45,3,3,16,11,92.11699999999999,91.97800000000001,0.0
578,45,25,3,17,12,92.173,91.996,0.0
579,45,21,4,3,13,92.378,92.00999999999999,0.0
580,45,22,11,8,14,92.674,92.221,0.0
581,45,19,8,23,15,92.793,92.451,0.0
582,45,11,8,22,16,92.678,92.838,0.0
583,45,18,11,7,17,92.983,0.0,0.0
584,45,26,5,19,18,93.038,0.0,0.0
585,45,24,5,18,19,93.148,0.0,0.0
586,45,14,9,14,20,93.15100000000001,0.0,0.0
587,45,16,12,20,21,94.5,0.0,0.0
588,45,28,12,21,22,95.94,0.0,0.0
589,46,4,1,1,1,80.425,79.661,79.674
590,46,1,1,2,2,79.57,79.301,79.781
591,46,2,2,9,3,80.751,80.322,80.259
592,46,8,6,6,4,80.435,80.107,80.41
593,46,3,3,16,5,80.547,80.188,80.632
594,46,23,7,11,6,80.449,80.455,80.714
595,46,9,2,10,7,80.366,80.703,80.876
596,46,21,4,3,8,81.645,80.59,81.07900000000001
597,46,15,7,12,9,80.481,79.951,81.206
598,46,17,9,15,10,80.794,80.439,81.256
599,46,14,9,14,11,81.291,80.718,0.0
600,46,5,4,4,12,80.285,80.779,0.0
601,46,25,3,17,13,81.243,80.865,0.0
602,46,13,6,5,14,80.408,81.021,0.0
603,46,19,8,23,15,81.018,81.127,0.0
604,46,24,5,18,16,81.73,81.993,0.0
605,46,18,11,7,17,81.737,0.0,0.0
606,46,22,11,8,18,81.877,0.0,0.0
607,46,11,8,22,19,82.143,0.0,0.0
608,46,20,5,19,20,82.17699999999999,0.0,0.0
609,46,16,12,20,21,82.737,0.0,0.0
610,46,29,12,21,22,83.774,0.0,0.0
611,47,13,6,5,1,87.488,87.039,87.32900000000001
612,47,1,1,2,2,87.513,86.936,87.373
613,47,8,6,6,3,87.294,86.902,87.54599999999999
614,47,4,1,1,4,87.328,86.84100000000001,87.574
615,47,9,2,10,5,87.997,87.253,87.72200000000001
616,47,2,2,9,6,88.099,87.253,88.037
617,47,5,4,4,7,88.127,87.039,88.491
618,47,3,3,16,8,88.275,87.75,88.501
619,47,15,7,12,9,88.318,87.801,88.74
620,47,21,4,3,10,88.313,87.88,89.322
621,47,19,8,23,11,88.304,88.002,0.0
622,47,17,9,15,12,88.5,88.013,0.0
623,47,14,9,14,13,88.395,88.1,0.0
624,47,25,3,17,14,88.36,88.39,0.0
625,47,24,5,18,15,88.798,0.0,0.0
626,47,23,7,11,16,88.809,0.0,0.0
627,47,11,8,22,17,88.953,0.0,0.0
628,47,20,5,19,18,89.408,0.0,0.0
629,47,16,12,20,19,89.861,0.0,0.0
630,47,29,12,21,20,91.479,0.0,0.0
631,47,18,11,7,21,88.373,88.22,0.0
632,47,22,11,8,22,88.792,88.188,0.0
633,48,4,1,1,1,81.718,81.356,81.997
634,48,1,1,2,2,81.956,81.746,82.03399999999999
635,48,13,6,5,3,82.309,81.993,82.549
636,48,2,2,9,4,83.107,82.46600000000001,83.174
637,48,8,6,6,5,82.673,82.369,83.18299999999999
638,48,9,2,10,6,83.088,82.4,83.446
639,48,5,4,4,7,83.505,83.134,84.102
640,48,3,3,16,8,83.333,82.748,84.382
641,48,15,7,12,9,83.724,83.107,84.555
642,48,18,11,7,10,83.639,83.021,85.16499999999999
643,48,17,9,15,11,83.575,83.166,0.0
644,48,22,11,8,12,83.474,83.176,0.0
645,48,25,3,17,13,83.739,83.209,0.0
646,48,19,8,23,14,83.646,83.274,0.0
647,48,21,4,3,15,83.559,83.325,0.0
648,48,20,5,19,16,83.578,83.351,0.0
649,48,11,8,22,17,83.749,0.0,0.0
650,48,23,7,11,18,83.787,0.0,0.0
651,48,24,5,18,19,83.886,0.0,0.0
652,48,14,9,14,20,84.019,0.0,0.0
653,48,16,12,20,21,84.699,0.0,0.0
654,48,29,12,21,22,85.084,0.0,0.0
655,49,8,6,6,1,106.24199999999999,105.07,105.994
656,49,13,6,5,2,106.06,105.173,106.011
657,49,4,1,1,3,106.05799999999999,105.44200000000001,106.09100000000001
658,49,1,1,2,4,106.437,105.132,106.406
659,49,3,3,16,5,106.95,106.469,107.334
660,49,2,2,9,6,106.923,105.994,107.40899999999999
661,49,17,9,15,7,107.084,106.426,107.524
662,49,15,7,12,8,107.143,106.47999999999999,107.798
663,49,5,4,4,9,106.971,106.24000000000001,108.505
664,49,23,7,11,10,107.3,106.618,0.0
665,49,14,9,14,11,107.34,106.8,0.0
666,49,18,11,7,12,107.47399999999999,106.955,0.0
667,49,24,5,18,13,107.576,107.11500000000001,0.0
668,49,9,2,10,14,106.707,105.88499999999999,106.99600000000001
669,49,25,3,17,15,107.52199999999999,107.394,0.0
670,49,20,5,19,16,107.581,0.0,0.0
671,49,22,11,8,17,107.95400000000001,0.0,0.0
672,49,11,8,22,18,107.97999999999999,0.0,0.0
673,49,16,12,20,19,108.044,0.0,0.0
674,49,19,8,23,20,108.199,0.0,0.0
675,49,29,12,21,21,109.557,0.0,0.0
676,49,21,4,3,22,107.143,106.60300000000001,0.0
677,50,1,1,2,1,85.489,84.753,85.368
678,50,4,1,1,2,85.379,84.806,85.438
679,50,8,6,6,3,85.39,84.988,85.51599999999999
680,50,13,6,5,4,85.35900000000001,85.049,85.765
681,50,2,2,9,5,85.971,85.248,86.505
682,50,18,11,7,6,86.614,85.45400000000001,86.913
683,50,17,9,15,7,85.97,85.535,86.914
684,50,20,5,19,8,86.025,85.90899999999999,86.973
685,50,9,2,10,9,86.3,85.53,87.225
686,50,21,4,3,10,86.90899999999999,86.033,0.0
687,50,5,4,4,11,87.223,86.232,0.0
688,50,14,9,14,12,86.904,86.247,0.0
689,50,15,7,12,13,86.711,86.253,0.0
690,50,24,5,18,14,87.23400000000001,86.94800000000001,0.0
691,50,23,7,11,15,87.191,0.0,0.0
692,50,3,3,16,16,86.57900000000001,85.816,86.72800000000001
693,50,22,11,8,17,87.32300000000001,0.0,0.0
694,50,25,3,17,18,87.45400000000001,0.0,0.0
695,50,19,8,23,19,87.564,0.0,0.0
696,50,16,12,20,20,88.628,0.0,0.0
697,50,11,8,22,21,88.762,0.0,0.0
698,50,29,12,21,22,89.668,0.0,0.0
699,51,1,1,2,1,95.798,95.898,95.908
700,51,8,6,6,2,95.69200000000001,95.381,96.044
701,51,13,6,5,3,95.792,95.79599999999999,96.221
702,51,4,1,1,4,95.809,95.845,96.576
703,51,14,9,14,5,96.93,96.25200000000001,97.619
704,51,23,7,11,6,97.13499999999999,96.709,98.013
705,51,17,9,15,7,97.199,96.602,98.15299999999999
706,51,2,2,9,8,96.737,96.217,98.455
707,51,9,2,10,9,96.309,96.116,98.47200000000001
708,51,18,11,7,10,97.092,96.771,99.285
709,51,24,5,18,11,97.047,96.862,0.0
710,51,15,7,12,12,97.209,96.959,0.0
711,51,5,4,4,13,97.225,96.991,0.0
712,51,19,8,23,14,97.203,97.247,0.0
713,51,3,3,16,15,97.144,97.483,0.0
714,51,22,11,8,16,97.251,0.0,0.0
715,51,20,5,19,17,97.006,96.89099999999999,0.0
716,51,21,4,3,18,97.28999999999999,0.0,0.0
717,51,25,3,17,19,97.456,0.0,0.0
718,51,11,8,22,20,98.218,0.0,0.0
719,51,16,12,20,21,98.668,0.0,0.0
720,51,29,12,21,22,99.336,0.0,0.0
721,52,13,6,5,1,72.303,72.374,71.931
722,52,1,1,2,2,73.033,72.29599999999999,72.082
723,52,8,6,6,3,73.016,72.161,72.322
724,52,4,1,1,4,72.895,72.637,72.356
725,52,17,9,15,5,73.081,72.68299999999999,72.928
726,52,2,2,9,6,73.472,72.888,73.081
727,52,9,2,10,7,73.08500000000001,72.641,73.129
728,52,15,7,12,8,73.47,72.832,73.195
729,52,14,9,14,9,73.264,72.846,73.272
730,52,3,3,16,10,73.707,72.752,73.477
731,52,22,11,8,11,73.661,72.932,0.0
732,52,21,4,3,12,73.482,72.968,0.0
733,52,20,5,19,13,73.853,73.05799999999999,0.0
734,52,24,5,18,14,73.607,73.251,0.0
735,52,23,7,11,15,73.767,73.315,0.0
736,52,18,11,7,16,74.054,73.469,0.0
737,52,5,4,4,17,74.078,0.0,0.0
738,52,11,8,22,18,74.098,0.0,0.0
739,52,6,3,17,19,74.417,0.0,0.0
740,52,19,8,23,20,74.596,0.0,0.0
741,52,16,12,20,21,75.217,0.0,0.0
742,52,29,12,21,22,75.487,0.0,0.0
743,53,30,6,5,1,93.31,92.025,91.431
744,53,13,6,6,2,93.57900000000001,92.01400000000001,91.47800000000001
745,53,18,11,12,3,92.60300000000001,92.025,91.549
746,53,4,4,1,4,92.43299999999999,91.215,91.702
747,53,31,1,4,5,93.233,91.487,92.164
748,53,22,11,11,6,93.922,92.322,92.57900000000001
749,53,17,3,9,7,93.45400000000001,92.309,93.006
750,53,32,9,15,8,94.30799999999999,92.106,93.112
751,53,21,4,2,9,92.934,91.831,93.49600000000001
752,53,2,2,16,10,93.374,91.958,93.926
753,53,35,2,17,11,93.882,92.456,0.0
754,53,3,3,10,12,92.945,92.62,0.0
755,53,14,9,14,13,93.678,92.85,0.0
756,53,15,7,8,14,93.987,93.066,0.0
757,53,24,5,20,15,94.439,93.416,0.0
758,53,26,5,21,16,93.995,94.606,0.0
759,53,23,7,7,17,94.702,0.0,0.0
760,53,27,13,19,18,95.72399999999999,0.0,0.0
761,53,33,13,18,19,95.9,0.0,0.0
762,53,11,8,22,20,97.411,0.0,0.0
763,53,34,8,23,21,100.27000000000001,0.0,0.0
764,53,8,1,3,22,0.0,0.0,0.0
765,54,21,4,2,1,95.488,93.62299999999999,93.84
766,54,18,11,12,2,95.023,93.527,93.98599999999999
767,54,3,3,10,3,95.10499999999999,94.563,94.626
768,54,30,6,5,4,95.81,94.574,94.668
769,54,17,3,9,5,95.25200000000001,94.279,94.672
770,54,31,1,4,6,94.536,94.568,94.916
771,54,8,1,3,7,94.667,94.351,94.983
772,54,4,4,1,8,95.51400000000001,93.997,95.747
773,54,32,9,15,9,95.17099999999999,94.537,98.715
774,54,23,7,7,10,95.214,94.586,0.0
775,54,14,9,14,11,94.839,94.614,0.0
776,54,22,11,11,12,95.52600000000001,94.68299999999999,0.0
777,54,15,7,8,13,95.517,94.702,0.0
778,54,35,2,17,14,95.39099999999999,94.75200000000001,0.0
779,54,2,2,16,15,95.588,94.783,0.0
780,54,13,6,6,16,95.09100000000001,0.0,0.0
781,54,26,5,21,17,96.297,0.0,0.0
782,54,24,5,20,18,96.581,0.0,0.0
783,54,27,13,19,19,97.426,0.0,0.0
784,54,33,13,18,20,97.819,0.0,0.0
785,54,11,8,22,21,99.011,0.0,0.0
786,54,34,8,23,22,100.72,0.0,0.0
787,55,18,11,12,1,88.081,86.337,85.229
788,55,21,4,2,2,87.765,86.196,85.635
789,55,4,4,1,3,88.569,85.729,85.77799999999999
790,55,8,1,3,4,87.193,86.161,85.822
791,55,31,1,4,5,87.07900000000001,85.902,85.976
792,55,23,7,7,6,88.007,86.596,86.612
793,55,17,3,9,7,87.669,86.075,86.937
794,55,2,2,16,8,87.79599999999999,86.014,87.57900000000001
795,55,35,2,17,9,88.46000000000001,86.714,89.239
796,55,15,7,8,10,87.748,86.327,0.0
797,55,30,6,5,11,88.22800000000001,86.718,0.0
798,55,14,9,14,12,88.408,87.023,0.0
799,55,24,5,20,13,88.999,87.219,0.0
800,55,32,9,15,14,88.757,87.59100000000001,0.0
801,55,3,3,10,15,88.351,89.422,0.0
802,55,13,6,6,16,88.868,0.0,0.0
803,55,22,11,11,17,89.943,0.0,0.0
804,55,27,13,19,18,90.226,0.0,0.0
805,55,26,5,21,19,90.426,0.0,0.0
806,55,33,13,18,20,90.709,0.0,0.0
807,55,11,8,22,21,92.279,0.0,0.0
808,55,34,8,23,22,96.164,0.0,0.0
809,56,30,6,5,1,84.598,82.57900000000001,82.795
810,56,18,11,12,2,84.48,83.749,82.988
811,56,22,11,11,3,84.727,83.76,83.242
812,56,13,6,6,4,84.884,83.595,83.702
813,56,4,4,1,5,83.536,83.743,83.709
814,56,23,7,7,6,84.37,83.565,83.77199999999999
815,56,31,1,4,7,84.96000000000001,83.76,84.021
816,56,8,1,3,8,84.259,83.19,84.158
817,56,15,7,8,9,84.446,83.727,84.172
818,56,17,3,9,10,84.992,83.718,84.795
819,56,21,4,2,11,84.434,83.771,0.0
820,56,35,2,17,12,85.081,83.887,0.0
821,56,3,3,10,13,84.495,83.96600000000001,0.0
822,56,14,9,14,14,84.849,84.101,0.0
823,56,2,2,16,15,85.41,84.129,0.0
824,56,24,5,20,16,84.879,84.52,0.0
825,56,32,9,15,17,85.41,0.0,0.0
826,56,26,5,21,18,85.437,0.0,0.0
827,56,33,13,18,19,86.82,0.0,0.0
828,56,27,13,19,20,87.088,0.0,0.0
829,56,11,8,22,21,87.60900000000001,0.0,0.0
830,56,34,8,23,22,89.282,0.0,0.0
831,57,4,4,1,1,91.138,90.336,89.816
832,57,30,6,5,2,91.235,90.013,90.02799999999999
833,57,13,6,6,3,91.92099999999999,90.732,90.407
834,57,22,11,11,4,91.67099999999999,90.469,90.754
835,57,8,1,3,5,91.263,90.203,90.93299999999999
836,57,18,11,12,6,91.42,90.755,90.94
837,57,15,7,8,7,91.809,90.733,91.419
838,57,35,2,17,8,91.545,90.865,91.542
839,57,31,1,4,9,91.774,90.67099999999999,91.88
840,57,17,3,9,10,91.712,90.892,93.405
841,57,23,7,7,11,91.47,90.944,0.0
842,57,3,3,10,12,92.053,91.194,0.0
843,57,21,4,2,13,91.574,91.197,0.0
844,57,14,9,14,14,91.742,91.227,0.0
845,57,2,2,16,15,91.457,91.422,0.0
846,57,24,5,20,16,92.65100000000001,91.72800000000001,0.0
847,57,32,9,15,17,92.90100000000001,0.0,0.0
848,57,27,13,19,18,92.936,0.0,0.0
849,57,26,5,21,19,92.99199999999999,0.0,0.0
850,57,33,13,18,20,93.658,0.0,0.0
851,57,11,8,22,21,95.239,0.0,0.0
852,57,36,8,23,22,106.505,0.0,0.0
853,58,4,4,1,1,75.816,75.124,74.648
854,58,21,4,2,2,76.04599999999999,74.766,74.709
855,58,30,6,5,3,76.049,74.637,74.97
856,58,13,6,6,4,76.35900000000001,75.245,75.44200000000001
857,58,22,11,11,5,76.26599999999999,75.258,75.885
858,58,23,7,7,6,76.23400000000001,75.164,75.885
859,58,15,7,8,7,76.174,75.068,75.976
860,58,18,11,12,8,76.054,75.15,76.008
861,58,8,1,3,9,76.613,75.422,76.015
862,58,2,2,16,10,76.322,75.468,77.144
863,58,17,3,9,11,76.685,75.502,0.0
864,58,31,1,4,12,76.195,75.801,0.0
865,58,3,3,10,13,77.213,75.804,0.0
866,58,35,2,17,14,76.066,75.847,0.0
867,58,32,9,15,15,76.627,75.928,0.0
868,58,24,5,20,16,77.105,76.661,0.0
869,58,26,5,21,17,77.361,0.0,0.0
870,58,33,13,18,18,77.702,0.0,0.0
871,58,27,13,19,19,78.024,0.0,0.0
872,58,11,8,22,20,78.92,0.0,0.0
873,58,36,8,23,21,80.763,0.0,0.0
874,58,14,9,14,22,0.0,0.0,0.0
875,59,4,4,1,1,74.232,73.622,73.962
876,59,17,3,9,2,74.305,73.728,74.082
877,59,8,1,3,3,73.887,73.532,74.14
878,59,31,1,4,4,74.483,74.295,74.664
879,59,22,11,11,5,74.766,74.312,75.804
880,59,15,7,8,6,74.883,74.211,75.857
881,59,14,9,14,7,75.09,73.687,76.426
882,59,3,3,10,8,74.888,73.909,76.636
883,59,21,4,2,9,74.614,73.647,77.26
884,59,23,7,7,10,74.412,74.398,0.0
885,59,32,9,15,11,74.489,74.747,0.0
886,59,24,5,20,12,75.314,74.969,0.0
887,59,18,11,12,13,75.08500000000001,74.982,0.0
888,59,35,2,17,14,75.316,75.05199999999999,0.0
889,59,2,2,16,15,75.324,75.137,0.0
890,59,27,13,19,16,75.598,0.0,0.0
891,59,33,13,18,17,75.993,0.0,0.0
892,59,26,5,21,18,76.236,0.0,0.0
893,59,11,8,22,19,77.276,0.0,0.0
894,59,36,8,23,20,77.502,0.0,0.0
895,59,13,6,6,21,0.0,0.0,0.0
896,59,30,6,5,22,0.0,0.0,0.0
897,60,4,4,1,1,81.018,80.271,80.253
898,60,8,1,3,2,81.648,80.497,80.39699999999999
899,60,30,6,5,3,82.096,80.65899999999999,80.574
900,60,13,6,6,4,81.64699999999999,80.846,80.764
901,60,21,4,2,5,82.411,80.594,80.919
902,60,22,11,11,6,82.965,80.929,80.943
903,60,23,7,7,7,82.886,81.043,81.07300000000001
904,60,31,1,4,8,82.169,80.816,81.107
905,60,2,2,16,9,81.67,80.629,81.32900000000001
906,60,35,2,17,10,81.637,80.672,81.599
907,60,14,9,14,11,82.424,81.44200000000001,0.0
908,60,3,3,10,12,83.083,81.56700000000001,0.0
909,60,24,5,20,13,82.685,81.699,0.0
910,60,32,9,15,14,82.773,81.99,0.0
911,60,26,5,21,15,82.541,82.076,0.0
912,60,33,13,18,16,82.86,82.207,0.0
913,60,17,3,9,17,83.129,0.0,0.0
914,60,27,13,19,18,83.21000000000001,0.0,0.0
915,60,18,11,12,19,83.247,0.0,0.0
916,60,11,8,22,20,86.158,0.0,0.0
917,60,36,8,23,21,86.316,0.0,0.0
918,60,15,7,8,22,0.0,0.0,0.0
919,61,4,4,1,1,75.35,74.726,74.94200000000001
920,61,21,4,2,2,75.917,75.295,75.178
921,61,8,1,3,3,75.376,75.273,75.386
922,61,15,7,8,4,76.455,75.506,75.968
923,61,30,6,5,5,75.716,75.139,75.986
924,61,3,3,10,6,76.404,75.269,76.012
925,61,31,1,4,7,76.251,75.253,76.22800000000001
926,61,18,11,12,8,76.594,75.814,76.608
927,61,22,11,11,9,76.735,75.601,76.912
928,61,13,6,6,10,76.259,75.555,77.209
929,61,35,2,17,11,76.493,75.832,0.0
930,61,32,9,15,12,76.58500000000001,75.833,0.0
931,61,2,2,16,13,75.906,75.885,0.0
932,61,23,7,7,14,76.702,75.888,0.0
933,61,24,5,20,15,76.581,76.116,0.0
934,61,14,9,14,16,76.514,76.301,0.0
935,61,17,3,9,17,76.985,0.0,0.0
936,61,26,5,21,18,77.01599999999999,0.0,0.0
937,61,33,13,18,19,77.121,0.0,0.0
938,61,27,13,19,20,77.14,0.0,0.0
939,61,11,8,22,21,79.088,0.0,0.0
940,61,36,8,23,22,79.152,0.0,0.0
941,62,30,6,5,1,71.588,70.636,70.832
942,62,13,6,6,2,71.088,71.146,71.435
943,62,21,4,2,3,72.287,71.2,71.92
944,62,22,11,11,4,72.156,71.263,72.109
945,62,4,4,1,5,72.416,71.877,72.449
946,62,35,2,17,6,72.114,71.724,72.479
947,62,18,11,12,7,72.238,71.865,72.523
948,62,23,7,7,8,71.879,71.673,72.795
949,62,8,1,3,9,72.777,72.135,73.174
950,62,2,2,16,10,71.891,71.718,75.28
951,62,31,1,4,11,72.477,72.15,0.0
952,62,17,3,9,12,72.935,72.292,0.0
953,62,26,5,21,13,73.167,72.792,0.0
954,62,27,13,19,14,72.711,72.854,0.0
955,62,33,13,18,15,72.627,72.864,0.0
956,62,32,9,15,16,72.773,72.925,0.0
957,62,14,9,14,17,73.18,0.0,0.0
958,62,11,8,22,18,73.496,0.0,0.0
959,62,3,3,10,19,73.506,0.0,0.0
960,62,15,7,8,20,73.787,0.0,0.0
961,62,24,5,20,21,74.041,0.0,0.0
962,62,36,8,23,22,76.036,0.0,0.0
963,63,30,6,5,1,75.865,75.111,75.493
964,63,13,6,6,2,76.277,75.679,75.51
965,63,4,4,1,3,76.328,75.706,75.785
966,63,15,7,8,4,75.55,75.776,76.036
967,63,23,7,7,5,75.949,75.625,76.09100000000001
968,63,8,1,3,6,76.154,75.742,76.281
969,63,21,4,2,7,76.825,75.901,76.345
970,63,37,1,4,8,76.679,75.902,76.632
971,63,3,3,10,9,76.53399999999999,75.926,78.27199999999999
972,63,14,9,14,10,76.35,75.974,78.663
973,63,17,3,9,11,76.531,76.129,0.0
974,63,2,2,16,12,76.686,76.294,0.0
975,63,32,9,15,13,76.92099999999999,76.43299999999999,0.0
976,63,22,11,11,14,77.02199999999999,77.027,0.0
977,63,26,5,21,15,77.117,77.063,0.0
978,63,27,13,19,16,76.962,77.105,0.0
979,63,24,5,20,17,77.164,0.0,0.0
980,63,35,2,17,18,77.304,0.0,0.0
981,63,18,11,12,19,77.495,0.0,0.0
982,63,33,13,18,20,77.589,0.0,0.0
983,63,36,8,23,21,78.637,0.0,0.0
984,63,11,8,22,22,78.845,0.0,0.0
985,64,8,1,3,1,75.214,74.41,74.07
986,64,30,6,5,2,74.904,73.778,74.205
987,64,13,6,6,3,74.412,74.094,74.569
988,64,18,11,12,4,75.869,74.378,74.862
989,64,21,4,2,5,75.916,74.53999999999999,74.894
990,64,22,11,11,6,75.757,74.652,74.934
991,64,4,4,1,7,75.518,74.746,75.282
992,64,23,7,7,8,75.789,74.743,75.923
993,64,37,1,4,9,75.655,75.021,75.936
994,64,14,9,14,10,75.836,74.826,76.326
995,64,17,3,9,11,75.719,75.094,0.0
996,64,32,9,15,12,75.816,75.141,0.0
997,64,15,7,8,13,75.43,75.15,0.0
998,64,35,2,17,14,76.281,75.32900000000001,0.0
999,64,3,3,10,15,76.18299999999999,75.38,0.0
1000,64,2,2,16,16,76.23400000000001,75.397,0.0
1001,64,24,5,20,17,76.399,0.0,0.0
1002,64,27,13,19,18,77.093,0.0,0.0
1003,64,11,8,22,19,77.185,0.0,0.0
1004,64,33,13,18,20,77.836,0.0,0.0
1005,64,29,8,23,21,80.444,0.0,0.0
1006,64,26,5,21,22,0.0,0.0,0.0
1007,65,8,1,3,1,80.08,79.70400000000001,79.599
1008,65,13,6,6,2,79.742,79.504,79.886
1009,65,22,11,11,3,81.14099999999999,79.783,80.08500000000001
1010,65,18,11,12,4,80.82,79.943,80.092
1011,65,37,1,4,5,81.288,79.991,80.117
1012,65,17,3,9,6,81.33500000000001,80.047,80.26599999999999
1013,65,23,7,7,7,81.112,80.243,80.759
1014,65,21,4,2,8,81.37,80.154,80.924
1015,65,15,7,8,9,81.434,80.231,81.132
1016,65,9,2,17,10,80.89099999999999,80.256,82.049
1017,65,2,2,16,11,81.437,80.623,0.0
1018,65,30,6,5,12,81.44,80.875,0.0
1019,65,14,9,14,13,81.163,80.89,0.0
1020,65,32,9,15,14,82.027,81.207,0.0
1021,65,4,4,1,15,81.792,81.364,0.0
1022,65,33,13,18,16,82.009,83.767,0.0
1023,65,24,5,20,17,82.068,0.0,0.0
1024,65,3,3,10,18,82.084,0.0,0.0
1025,65,26,5,21,19,82.31700000000001,0.0,0.0
1026,65,11,8,22,20,82.967,0.0,0.0
1027,65,27,13,19,21,83.146,0.0,0.0
1028,65,29,8,23,22,84.01599999999999,0.0,0.0
1029,66,13,6,6,1,87.306,87.059,86.907
1030,66,30,6,5,2,87.385,85.85,87.28399999999999
1031,66,4,4,1,3,87.861,86.917,87.321
1032,66,21,4,2,4,88.175,87.346,87.564
1033,66,23,7,7,5,87.668,87.062,87.569
1034,66,2,2,16,6,88.2,87.251,87.785
1035,66,18,11,12,7,88.22200000000001,86.872,87.78999999999999
1036,66,8,1,3,8,88.236,87.202,87.866
1037,66,9,2,17,9,88.212,87.405,88.167
1038,66,17,3,9,10,88.307,87.608,89.436
1039,66,32,9,15,11,88.271,87.852,0.0
1040,66,37,1,4,12,88.40299999999999,87.89699999999999,0.0
1041,66,15,7,8,13,88.549,87.973,0.0
1042,66,22,11,11,14,88.411,88.257,0.0
1043,66,3,3,10,15,88.889,88.386,0.0
1044,66,27,13,19,16,89.021,88.639,0.0
1045,66,14,9,14,17,89.136,0.0,0.0
1046,66,26,5,21,18,89.158,0.0,0.0
1047,66,24,5,20,19,89.25,0.0,0.0
1048,66,33,13,18,20,89.901,0.0,0.0
1049,66,29,8,23,21,90.607,0.0,0.0
1050,66,11,8,22,22,90.85,0.0,0.0
1051,67,8,1,3,1,81.994,81.349,81.48400000000001
1052,67,30,6,5,2,81.711,81.35300000000001,81.486
1053,67,2,2,16,3,81.764,81.425,81.65299999999999
1054,67,13,6,6,4,82.02799999999999,81.225,81.70400000000001
1055,67,18,11,12,5,82.512,81.572,82.011
1056,67,9,2,17,6,82.437,81.27,82.258
1057,67,37,1,4,7,82.422,81.878,82.28
1058,67,22,11,11,8,82.64,81.688,82.787
1059,67,21,4,2,9,82.486,81.72200000000001,83.175
1060,67,4,4,1,10,81.747,81.526,85.688
1061,67,15,7,8,11,82.093,81.924,0.0
1062,67,3,3,10,12,82.581,82.203,0.0
1063,67,23,7,7,13,82.622,82.28,0.0
1064,67,14,9,14,14,82.618,82.589,0.0
1065,67,26,5,21,15,82.943,83.16499999999999,0.0
1066,67,32,9,15,16,82.898,0.0,0.0
1067,67,24,5,20,17,83.043,0.0,0.0
1068,67,27,14,19,18,83.116,0.0,0.0
1069,67,17,3,9,19,83.34100000000001,0.0,0.0
1070,67,33,14,18,20,83.92,0.0,0.0
1071,67,11,8,22,21,84.289,0.0,0.0
1072,67,29,8,23,22,86.001,0.0,0.0
1073,68,4,4,1,1,104.128,103.951,104.36
1074,68,21,4,2,2,104.378,104.336,104.99199999999999
1075,68,22,11,11,3,107.072,105.22800000000001,105.503
1076,68,18,11,12,4,105.809,104.662,105.503
1077,68,8,1,3,5,104.90899999999999,105.622,105.75399999999999
1078,68,30,6,5,6,107.366,105.66,105.775
1079,68,37,1,4,7,104.80799999999999,105.095,105.87700000000001
1080,68,2,2,16,8,106.249,105.055,106.053
1081,68,9,2,17,9,106.049,105.576,106.632
1082,68,38,9,15,10,106.387,105.747,108.021
1083,68,26,5,21,11,106.22200000000001,105.851,0.0
1084,68,14,9,14,12,105.931,105.968,0.0
1085,68,24,5,20,13,105.564,106.172,0.0
1086,68,17,3,9,14,108.56,106.413,0.0
1087,68,3,3,10,15,107.535,107.419,0.0
1088,68,23,7,7,16,108.894,0.0,0.0
1089,68,15,7,8,17,109.098,0.0,0.0
1090,68,33,14,18,18,109.90299999999999,0.0,0.0
1091,68,29,8,23,19,115.56,0.0,0.0
1092,68,13,6,6,20,107.231,105.97,0.0
1093,68,11,8,22,21,110.326,0.0,0.0
1094,68,27,14,19,22,109.542,0.0,0.0
1095,69,13,6,6,1,90.112,89.83,89.599
1096,69,30,6,5,2,91.279,88.95400000000001,89.711
1097,69,23,7,7,3,90.595,90.299,89.989
1098,69,15,7,8,4,90.42,90.20400000000001,90.039
1099,69,4,4,1,5,90.976,90.357,90.371
